ark_id,collection_en,acquisition_type_en,area_cm2,area_quartile,collection_age_band,is_on_display,creation_year
cl010060829,Paintings,Historic Collection,,,,1,1660.0
cl010060830,Paintings,Other,,,,1,1650.0
cl010060831,Paintings,Historic Collection,,,,1,1612.5
cl010060832,Paintings,Historic Collection,,,,1,1612.5
cl010060833,Paintings,Historic Collection,,,,1,1612.5
cl010060834,Paintings,Historic Collection,,,,1,1612.5
cl010060835,Paintings,Historic Collection,,,,1,1625.0
cl010060836,Paintings,Historic Collection,,,,1,1612.5
cl010060837,Paintings,Historic Collection,,,,1,1612.5
cl010060838,Paintings,Historic Collection,,,,1,1612.5
cl010060839,Paintings,Historic Collection,,,100+,1,1612.5
cl010060840,Paintings,Historic Collection,,,100+,1,1612.5
cl010060841,Paintings,Historic Collection,,,100+,1,1612.5
cl010060842,Paintings,Historic Collection,,,,1,1626.0
cl010060843,Paintings,Other,,,,0,1650.0
cl010060844,Paintings,Historic Collection,,,,0,1750.0
cl010060845,Paintings,Historic Collection,,,,0,1751.0
cl010060846,Paintings,Historic Collection,,,,0,1750.5
cl010060847,Paintings,Historic Collection,,,,1,1606.5
cl010060848,Paintings,Other,,,,1,1638.0
cl010060849,Paintings,Historic Collection,,,,1,1637.5
cl010060850,Paintings,Historic Collection,,,100+,1,1636.5
cl010060851,Paintings,Historic Collection,,,,1,1636.0
cl010060852,Paintings,Historic Collection,,,,1,1622.5
cl010060853,Paintings,Historic Collection,,,,1,1612.5
cl010060854,Paintings,Historic Collection,,,,1,1640.0
cl010060855,Paintings,Historic Collection,,,,1,1644.0
cl010060856,Paintings,Historic Collection,,,,1,1646.0
cl010060857,Paintings,Other,,,,1,1640.0
cl010060858,Paintings,Other,,,,0,1608.0
cl010060859,Paintings,Other,,,,0,1608.0
cl010060860,Paintings,Historic Collection,,,,1,1620.0
cl010060861,Paintings,Other,,,,1,1625.0
cl010060862,Paintings,Historic Collection,,,100+,1,1620.0
cl010060863,Paintings,Historic Collection,,,100+,1,1625.0
cl010060864,Paintings,Other,,,,0,1625.0
cl010060865,Paintings,Historic Collection,,,,1,1622.0
cl010060866,Paintings,Historic Collection,,,,1,1700.0
cl010060867,Paintings,Historic Collection,,,,1,1649.5
cl010060868,Paintings,Historic Collection,,,100+,1,1622.5
cl010060869,Paintings,Historic Collection,,,,1,1618.0
cl010060870,Paintings,Historic Collection,,,,1,1626.5
cl010060871,Paintings,Historic Collection,,,100+,0,1625.0
cl010060872,Paintings,Unknown,,,,0,1612.5
cl010060873,Paintings,Historic Collection,,,,1,1610.0
cl010060874,Paintings,Historic Collection,,,,1,1612.5
cl010060875,Paintings,Historic Collection,,,,1,1618.0
cl010060876,Paintings,Historic Collection,,,,1,1654.0
cl010060877,Paintings,Other,,,,1,1650.0
cl010060878,Paintings,Unknown,,,,0,1614.0
cl010060879,Paintings,Other,,,,1,1647.5
cl010060880,Paintings,Other,,,100+,0,1670.0
cl010060881,Paintings,Purchase,,,100+,0,1670.0
cl010060882,Paintings,Other,,,100+,1,1667.5
cl010060883,Paintings,Gift,,,100+,0,1851.0
cl010060884,Paintings,Other,,,100+,0,1457.5
cl010060886,Paintings,Historic Collection,,,100+,1,1670.0
cl010060887,Paintings,Other,,,,1,1660.0
cl010060888,Paintings,Historic Collection,,,,1,1660.0
cl010060889,Paintings,Historic Collection,,,,0,1657.5
cl010060890,Paintings,Historic Collection,,,,1,1652.5
cl010060895,Paintings,Historic Collection,,,100+,1,1528.0
cl010060896,Paintings,Unknown,,,,1,1840.0
cl010060899,Paintings,Purchase,,,41-60,0,1637.0
cl010060900,Paintings,Historic Collection,,,,1,1650.0
cl010060901,Paintings,Historic Collection,,,,1,1650.0
cl010060902,Paintings,Historic Collection,,,,1,1650.0
cl010060903,Paintings,Historic Collection,,,,1,1650.0
cl010060904,Paintings,Other,,,,1,1634.5
cl010060905,Paintings,Historic Collection,,,,0,1700.0
cl010060906,Paintings,Historic Collection,,,,0,1650.0
cl010060907,Paintings,Other,,,,0,1760.0
cl010060908,Paintings,Other,,,100+,0,1852.5
cl010060910,Paintings,Historic Collection,,,,0,1550.0
cl010060911,Paintings,Historic Collection,,,100+,1,1508.5
cl010060912,Paintings,Bequest,,,100+,1,1635.0
cl010060913,Paintings,Bequest,,,100+,1,1630.0
cl010060914,Paintings,Other,,,,0,1800.0
cl010060915,Paintings,Other,,,41-60,1,1350.0
cl010060916,Paintings,Other,,,100+,0,1840.0
cl010060917,Paintings,Unknown,,,,0,1550.0
cl010060918,Paintings,Other,,,,1,1650.0
cl010060919,Paintings,Purchase,,,41-60,1,1801.0
cl010060920,Paintings,Purchase,,,,1,1809.0
cl010060921,Paintings,Other,,,21-40,0,1800.0
cl010060922,Paintings,Other,,,21-40,0,1800.0
cl010060923,Paintings,Purchase,,,21-40,1,1645.0
cl010060924,Paintings,Purchase,,,21-40,1,1645.0
cl010060925,Paintings,Purchase,,,21-40,1,1645.0
cl010060926,Paintings,Purchase,,,21-40,1,1645.0
cl010060927,Paintings,Purchase,,,21-40,1,1645.0
cl010060928,Paintings,Other,,,100+,1,1529.0
cl010060929,Paintings,Historic Collection,,,100+,0,1550.0
cl010060930,Paintings,Other,,,21-40,1,1550.0
cl010060931,Paintings,Gift,,,100+,0,1450.0
cl010060932,Paintings,Unknown,,,,0,1763.0
cl010060934,Paintings,Other,,,,0,1769.0
cl010060935,Paintings,Other,,,,0,1760.0
cl010060936,Paintings,Historic Collection,,,,1,1643.0
cl010060938,Paintings,Unknown,,,,0,1620.0
cl010060939,Paintings,Other,,,21-40,0,1816.0
cl010060940,Paintings,Other,,,21-40,1,1845.0
cl010060942,Paintings,Unknown,,,,0,
cl010060943,Paintings,Historic Collection,,,,0,1694.0
cl010060944,Paintings,Historic Collection,,,,1,1656.0
cl010060945,Paintings,Historic Collection,,,,0,1674.0
cl010060946,Paintings,Historic Collection,,,,1,1684.0
cl010060947,Paintings,Historic Collection,,,,0,1690.0
cl010060948,Paintings,Historic Collection,,,100+,1,1690.0
cl010060951,Paintings,Other,,,100+,1,1821.0
cl010060953,Paintings,Other,,,100+,1,1822.0
cl010060954,Paintings,Other,,,100+,1,1819.0
cl010060955,Paintings,Historic Collection,,,,0,1763.0
cl010060956,Paintings,Other,,,100+,1,1862.5
cl010060957,Paintings,Unknown,,,,1,1862.5
cl010060958,Paintings,Other,,,100+,0,1851.0
cl010060959,Paintings,Other,,,100+,1,1862.5
cl010060960,Paintings,Other,,,100+,1,1862.5
cl010060961,Paintings,Historic Collection,,,100+,1,1581.0
cl010060962,Paintings,Gift,,,,0,1825.0
cl010060963,Paintings,Historic Collection,,,,0,1650.0
cl010060964,Paintings,Other,,,100+,1,1837.5
cl010060965,Paintings,Historic Collection,,,,0,1792.0
cl010060966,Paintings,Other,,,100+,0,1812.5
cl010060967,Paintings,Historic Collection,,,100+,1,1758.0
cl010060972,Paintings,Historic Collection,,,,0,1757.0
cl010060973,Paintings,Historic Collection,,,,0,1734.0
cl010060974,Paintings,Other,,,,0,1723.0
cl010060981,Paintings,Unknown,,,41-60,0,1845.0
cl010060982,Paintings,Other,,,,0,1837.0
cl010060983,Paintings,Unknown,,,,0,1850.0
cl010060985,Paintings,Historic Collection,,,,0,1725.0
cl010060988,Paintings,Historic Collection,,,,0,1722.0
cl010060990,Paintings,Other,,,100+,0,1832.0
cl010060991,Paintings,Historic Collection,,,,0,1734.0
cl010060992,Paintings,Historic Collection,,,,0,1741.0
cl010060993,Paintings,Historic Collection,,,,0,1707.0
cl010060994,Paintings,Historic Collection,,,,1,1712.0
cl010060995,Paintings,Other,,,,1,1763.0
cl010060996,Paintings,Unknown,,,,0,1827.0
cl010060997,Paintings,Other,,,,0,1837.5
cl010060998,Paintings,Unknown,,,,0,1812.5
cl010060999,Paintings,Historic Collection,,,,0,1660.0
cl010061000,Paintings,Historic Collection,,,100+,1,1660.0
cl010061001,Paintings,Historic Collection,,,,0,1660.0
cl010061002,Paintings,Historic Collection,,,100+,1,1660.0
cl010061003,Paintings,Historic Collection,,,,1,1660.0
cl010061004,Paintings,Historic Collection,,,100+,1,1660.0
cl010061005,Paintings,Historic Collection,,,,1,1660.0
cl010061006,Paintings,Historic Collection,,,100+,0,1774.0
cl010061007,Paintings,Other,,,,0,1785.0
cl010061008,Paintings,Other,,,,1,1749.0
cl010061009,Paintings,Other,,,100+,0,1852.0
cl010061010,Paintings,Historic Collection,,,100+,0,1670.0
cl010061014,Paintings,Historic Collection,,,,1,1612.5
cl010061015,Paintings,Historic Collection,,,,1,1612.5
cl010061016,Paintings,Historic Collection,,,100+,1,1642.0
cl010061017,Paintings,Other,,,,0,1758.0
cl010061018,Paintings,Historic Collection,,,100+,1,1642.5
cl010061019,Paintings,Historic Collection,,,100+,1,1632.5
cl010061020,Paintings,Historic Collection,,,,1,1639.0
cl010061021,Paintings,Other,,,100+,1,1632.5
cl010061022,Paintings,Other,,,100+,1,1632.5
cl010061023,Paintings,Historic Collection,,,,1,1639.0
cl010061024,Paintings,Historic Collection,,,100+,1,1644.0
cl010061025,Paintings,Historic Collection,,,100+,0,1648.0
cl010061026,Paintings,Historic Collection,,,100+,0,1642.0
cl010061027,Paintings,Historic Collection,,,100+,1,1646.0
cl010061028,Paintings,Historic Collection,,,,1,1787.0
cl010061029,Paintings,Other,,,,0,1777.0
cl010061030,Paintings,Other,,,100+,0,1812.5
cl010061034,Paintings,Historic Collection,,,100+,0,1762.0
cl010061035,Paintings,Historic Collection,,,,0,1736.0
cl010061037,Paintings,Other,,,100+,0,1774.0
cl010061038,Paintings,Other,,,,0,1776.0
cl010061039,Paintings,Other,,,,0,1812.5
cl010061040,Paintings,Other,,,,0,1812.5
cl010061041,Paintings,Historic Collection,,,,1,1647.0
cl010061042,Paintings,Other,,,100+,1,1837.5
cl010061043,Paintings,Unknown,,,,1,1815.0
cl010061044,Paintings,Unknown,,,,1,1815.0
cl010061045,Paintings,Unknown,,,,1,1799.0
cl010061047,Paintings,Other,,,,1,1765.0
cl010061048,Paintings,Other,,,100+,1,1836.0
cl010061049,Paintings,Other,,,100+,1,1837.5
cl010061050,Paintings,Other,,,100+,1,1837.5
cl010061051,Paintings,Other,,,100+,0,1812.5
cl010061052,Paintings,Other,,,100+,0,1827.0
cl010061053,Paintings,Historic Collection,,,,1,1625.0
cl010061054,Paintings,Historic Collection,,,100+,1,1517.5
cl010061055,Paintings,Unknown,,,,1,1450.0
cl010061056,Paintings,Other,,,41-60,1,1425.0
cl010061057,Paintings,Other,,,,0,1728.0
cl010061065,Paintings,Other,,,100+,0,1837.5
cl010061066,Paintings,Other,,,100+,1,1817.0
cl010061067,Paintings,Historic Collection,,,,0,1650.0
cl010061068,Paintings,Historic Collection,,,100+,0,1650.0
cl010061069,Paintings,Historic Collection,,,100+,1,1622.5
cl010061070,Paintings,Gift,,,,1,1662.0
cl010061071,Paintings,Historic Collection,,,,0,1783.0
cl010061072,Paintings,Historic Collection,,,,0,1708.0
cl010061073,Paintings,Unknown,,,,0,1550.0
cl010061074,Paintings,Other,,,,0,1615.0
cl010061075,Paintings,Other,,,41-60,0,1797.5
cl010061076,Paintings,Other,,,41-60,0,1797.5
cl010061077,Paintings,Historic Collection,,,,0,1550.0
cl010061078,Paintings,Historic Collection,,,,0,1650.0
cl010061079,Paintings,Purchase,,,41-60,1,1650.0
cl010061081,Paintings,Historic Collection,,,100+,0,1550.0
cl010061082,Paintings,Historic Collection,,,,1,1519.0
cl010061083,Paintings,Historic Collection,,,100+,1,1550.0
cl010061084,Paintings,Historic Collection,,,81-100,0,1612.5
cl010061085,Paintings,Historic Collection,,,,0,1620.0
cl010061086,Paintings,Other,,,100+,0,1882.0
cl010061087,Paintings,MNR Recovery,,,61-80,1,1525.0
cl010061088,Paintings,MNR Recovery,,,61-80,1,1525.0
cl010061089,Paintings,MNR Recovery,,,61-80,1,1810.0
cl010061090,Byzantine & Eastern Christian Art,Unknown,,,,0,1425.0
cl010061091,Paintings,Other,,,,0,1784.5
cl010061092,Paintings,Purchase,,,21-40,1,1632.5
cl010061093,Paintings,Unknown,,,,0,1850.0
cl010061094,Paintings,Historic Collection,,,,0,1550.0
cl010061095,Paintings,Purchase,,,100+,1,1575.0
cl010061096,Paintings,Bequest,,,100+,0,1550.0
cl010061102,Paintings,Other,,,21-40,0,1732.5
cl010061104,Paintings,Historic Collection,,,,0,1687.0
cl010061105,Paintings,Other,,,100+,0,1814.5
cl010061106,Paintings,Unknown,,,,0,1850.0
cl010061107,Paintings,Unknown,,,,0,1850.0
cl010061108,Paintings,Unknown,,,,0,1850.0
cl010061109,Paintings,Unknown,,,,0,1850.0
cl010061110,Paintings,Unknown,,,,0,1850.0
cl010061111,Paintings,Gift,,,41-60,0,1649.0
cl010061112,Paintings,Gift,,,41-60,0,1650.0
cl010061113,Paintings,Unknown,,,41-60,0,1649.0
cl010061114,Paintings,Gift,,,41-60,0,1649.0
cl010061115,Paintings,Historic Collection,,,,0,1672.0
cl010061116,Paintings,Unknown,,,,0,1861.0
cl010061117,Paintings,Unknown,,,,0,1850.0
cl010061123,Paintings,Purchase,,,100+,1,1492.5
cl010061124,Paintings,Gift,,,41-60,0,1649.0
cl010061125,Paintings,Gift,,,41-60,0,1649.0
cl010061126,Paintings,Gift,,,41-60,0,1649.0
cl010061127,Paintings,Gift,,,41-60,0,1649.0
cl010061128,Paintings,Gift,,,41-60,0,1649.0
cl010061129,Paintings,Gift,,,41-60,0,1649.0
cl010061130,Paintings,Gift,,,41-60,0,1649.0
cl010061131,Paintings,Gift,,,41-60,0,1649.0
cl010061132,Paintings,Gift,,,41-60,0,1649.0
cl010061133,Paintings,Gift,,,41-60,0,1649.0
cl010061134,Paintings,Gift,,,41-60,0,1649.0
cl010061135,Paintings,Historic Collection,,,,1,1735.0
cl010061136,Paintings,Other,,,,0,1750.0
cl010061137,Paintings,Other,,,,0,1770.0
cl010061139,Paintings,Historic Collection,,,,0,1759.0
cl010061140,Paintings,Historic Collection,,,100+,1,1650.0
cl010061141,Paintings,Historic Collection,,,100+,1,1615.0
cl010061142,Paintings,Historic Collection,,,,0,1720.0
cl010061143,Paintings,Other,,,21-40,1,1629.0
cl010061144,Paintings,Gift,,,21-40,0,1841.0
cl010061146,Paintings,Unknown,,,,0,1750.0
cl010061147,Paintings,Other,,,21-40,0,1700.0
cl010061148,Paintings,Other,,,21-40,0,1652.0
cl010061149,Paintings,Purchase,,,21-40,1,1754.0
cl010061150,Paintings,Historic Collection,,,100+,0,1670.0
cl010061151,Paintings,Purchase,,,100+,0,1650.0
cl010061152,Paintings,Other,,,100+,0,1700.0
cl010061153,Paintings,Historic Collection,,,,0,1663.5
cl010061154,Paintings,Historic Collection,,,100+,1,1622.5
cl010061155,Paintings,Historic Collection,,,,0,1699.0
cl010061157,Paintings,Historic Collection,,,,0,1699.0
cl010061158,Paintings,Historic Collection,,,,0,1650.0
cl010061159,Paintings,Other,,,100+,1,1845.0
cl010061160,Paintings,Bequest,,,100+,0,1750.0
cl010061161,Paintings,Other,,,,0,1614.0
cl010061162,Paintings,Other,,,100+,0,1850.0
cl010061163,Paintings,Gift,,,61-80,0,1925.0
cl010061164,Paintings,Gift,,,,0,1856.0
cl010061165,Paintings,Other,,,81-100,0,1850.0
cl010061166,Paintings,Unknown,,,,0,1850.0
cl010061167,Paintings,Unknown,,,,1,1765.0
cl010061168,Paintings,Other,,,100+,0,1793.0
cl010061169,Paintings,Other,,,100+,1,1522.5
cl010061170,Paintings,Other,,,100+,1,1522.5
cl010061171,Paintings,Other,,,,0,1859.0
cl010061172,Paintings,Other,,,21-40,0,1909.0
cl010061173,Paintings,Gift,,,,1,1635.0
cl010061174,Paintings,MNR Recovery,,,61-80,0,1650.0
cl010061175,Paintings,Bequest,,,100+,0,1837.5
cl010061176,Paintings,Bequest,,,100+,0,1837.5
cl010061177,Paintings,Other,,,100+,1,1836.0
cl010061178,Paintings,MNR Recovery,,,61-80,0,1712.5
cl010061179,Paintings,MNR Recovery,,,61-80,0,1850.0
cl010061180,Paintings,MNR Recovery,,,61-80,0,1850.0
cl010061181,Paintings,Other,,,100+,1,1861.0
cl010061185,Paintings,Other,,,100+,0,1650.0
cl010061188,Paintings,Unknown,,,,0,1550.0
cl010061190,Paintings,Other,,,,0,1905.0
cl010061191,Paintings,Unknown,,,,0,1825.0
cl010061192,Paintings,Other,,,21-40,1,1737.0
cl010061193,Paintings,Other,,,21-40,0,1725.0
cl010061194,Paintings,Other,,,21-40,1,1725.0
cl010061196,Paintings,Purchase,,,21-40,1,1716.5
cl010061197,Paintings,Gift,,,21-40,0,1686.0
cl010061198,Paintings,Gift,,,41-60,0,1650.0
cl010061199,Paintings,Gift,,,41-60,0,1650.0
cl010061200,Paintings,Gift,,,41-60,0,1650.0
cl010061201,Paintings,Unknown,,,41-60,0,1650.0
cl010061202,Paintings,Gift,,,41-60,0,1650.0
cl010061203,Paintings,Unknown,,,41-60,0,1650.0
cl010061208,Paintings,Historic Collection,,,,0,1674.0
cl010061209,Paintings,Historic Collection,,,,0,1674.0
cl010061210,Paintings,Historic Collection,,,,0,1674.0
cl010061211,Paintings,Historic Collection,,,,0,1674.0
cl010061212,Paintings,Historic Collection,,,,0,1674.0
cl010061213,Paintings,Historic Collection,,,,0,1674.0
cl010061214,Paintings,Historic Collection,,,,0,1674.0
cl010061215,Paintings,Historic Collection,,,,0,1674.0
cl010061216,Paintings,Historic Collection,,,,0,1674.0
cl010061217,Paintings,Historic Collection,,,,0,1674.0
cl010061218,Paintings,Historic Collection,,,,0,1674.0
cl010061219,Paintings,Historic Collection,,,,0,1674.0
cl010061220,Paintings,Historic Collection,,,,0,1674.0
cl010061221,Paintings,Historic Collection,,,,0,1674.0
cl010061222,Paintings,Bequest,,,100+,0,1845.0
cl010061223,Paintings,Purchase,,,81-100,0,1550.0
cl010061225,Paintings,Other,,,21-40,1,1678.5
cl010061226,Paintings,Unknown,,,,1,1850.0
cl010061229,Paintings,Historic Collection,,,,1,1772.0
cl010061230,Paintings,Historic Collection,,,,0,1687.0
cl010061233,Paintings,Other,,,100+,0,1840.0
cl010061234,Paintings,Other,,,,0,1838.0
cl010061235,Paintings,Other,,,21-40,0,1635.0
cl010061236,Paintings,Other,,,21-40,1,1742.0
cl010061237,Paintings,Bequest,,,81-100,0,1650.0
cl010061238,Paintings,Other,,,,0,1750.0
cl010061239,Paintings,Other,,,,1,1820.0
cl010061240,Paintings,Other,,,100+,1,1450.0
cl010061242,Paintings,MNR Recovery,,,61-80,0,1750.0
cl010061243,Paintings,Gift,,,21-40,1,1575.0
cl010061244,Paintings,Other,,,,1,1639.0
cl010061245,Paintings,Historic Collection,,,,0,1650.0
cl010061246,Paintings,Historic Collection,,,,0,1650.0
cl010061247,Paintings,Historic Collection,,,,0,1650.0
cl010061248,Paintings,Historic Collection,,,,0,1650.0
cl010061249,Paintings,Historic Collection,,,,0,1650.0
cl010061250,Paintings,Historic Collection,,,,0,1650.0
cl010061251,Paintings,Other,,,,0,1883.0
cl010061252,Paintings,Other,,,,0,1883.0
cl010061253,Paintings,Historic Collection,,,,0,1650.0
cl010061254,Paintings,Purchase,,,100+,1,1492.5
cl010061255,Paintings,Other,,,21-40,1,1550.0
cl010061257,Paintings,Historic Collection,,,,0,1731.0
cl010061258,Paintings,Other,,,,1,1738.5
cl010061259,Paintings,Other,,,,0,1740.0
cl010061260,Paintings,Other,,,,0,1739.0
cl010061261,Paintings,Other,,,,1,1740.0
cl010061262,Paintings,Other,,,,0,1738.0
cl010061264,Paintings,Historic Collection,,,100+,0,1550.0
cl010061265,Paintings,Purchase,,,41-60,0,1746.0
cl010061266,Paintings,Other,,,,0,1640.0
cl010061267,Paintings,Historic Collection,,,,0,1650.0
cl010061268,Paintings,Historic Collection,,,100+,0,1550.0
cl010061269,Paintings,Historic Collection,,,100+,0,1550.0
cl010061270,Paintings,Historic Collection,,,100+,1,1550.0
cl010061271,Paintings,Historic Collection,,,100+,1,1550.0
cl010061272,Paintings,Historic Collection,,,100+,0,1550.0
cl010061273,Paintings,Historic Collection,,,,0,1743.0
cl010061274,Paintings,Historic Collection,,,,0,1750.0
cl010061275,Paintings,Unknown,,,,0,1626.0
cl010061276,Paintings,Purchase,,,100+,1,1594.0
cl010061277,Paintings,MNR Recovery,,,61-80,1,1597.0
cl010061279,Paintings,Purchase,,,21-40,1,1317.5
cl010061280,Paintings,Unknown,,,,0,1750.0
cl010061281,Paintings,Historic Collection,,,,1,1645.0
cl010061282,Paintings,Other,,,,1,1650.0
cl010061283,Paintings,Other,,,100+,1,1574.5
cl010061285,Paintings,Unknown,,,41-60,1,1635.0
cl010061286,Paintings,Other,,,21-40,0,1849.0
cl010061287,Paintings,Gift,,,41-60,0,1640.0
cl010061288,Paintings,Gift,,,100+,1,1617.0
cl010061289,Paintings,Historic Collection,,,,0,1650.0
cl010061290,Paintings,Purchase,,,41-60,0,1775.0
cl010061291,Paintings,Other,,,41-60,0,1801.0
cl010061292,Paintings,Historic Collection,,,100+,1,1550.0
cl010061293,Paintings,Historic Collection,,,100+,0,1550.0
cl010061294,Paintings,Other,,,100+,1,1550.0
cl010061295,Paintings,Historic Collection,,,100+,0,1580.0
cl010061296,Paintings,Other,,,0-20,1,1735.0
cl010061297,Paintings,Purchase,,,81-100,1,1600.0
cl010061298,Paintings,Unknown,,,,0,1750.0
cl010061299,Paintings,Other,,,41-60,1,1626.0
cl010061300,Paintings,Purchase,,,41-60,1,1507.5
cl010061301,Paintings,Bequest,,,41-60,0,1825.0
cl010061302,Paintings,Unknown,,,,0,1750.0
cl010061303,Paintings,Bequest,,,81-100,0,1850.0
cl010061304,Paintings,Bequest,,,100+,0,1650.0
cl010061305,Paintings,MNR Recovery,,,61-80,0,1650.0
cl010061306,Paintings,Other,,,41-60,0,1600.0
cl010061307,Paintings,Other,,,,0,1750.0
cl010061308,Paintings,MNR Recovery,,,61-80,1,1863.0
cl010061309,Paintings,Historic Collection,,,,0,1650.0
cl010061310,Paintings,Historic Collection,,,,1,1650.0
cl010061311,Paintings,Historic Collection,,,,0,1650.0
cl010061312,Paintings,Other,,,100+,1,1853.5
cl010061313,Paintings,Other,,,,0,1650.0
cl010061314,Paintings,Other,,,,0,1650.0
cl010061315,Paintings,Purchase,,,21-40,1,1437.5
cl010061316,Paintings,Unknown,,,,1,1630.0
cl010061318,Paintings,Unknown,,,,0,1550.0
cl010061319,Paintings,Historic Collection,,,,0,1643.0
cl010061320,Paintings,Other,,,41-60,0,1797.5
cl010061321,Paintings,Unknown,,,,0,1850.0
cl010061322,Paintings,Other,,,41-60,0,1847.0
cl010061323,Paintings,Other,,,21-40,1,1600.0
cl010061324,Paintings,Unknown,,,,0,1650.0
cl010061325,Paintings,Other,,,41-60,0,1797.5
cl010061326,Paintings,Other,,,41-60,0,1797.5
cl010061327,Paintings,Other,,,41-60,0,1797.5
cl010061328,Paintings,Other,,,41-60,0,1797.5
cl010061329,Paintings,Other,,,41-60,0,1797.5
cl010061330,Paintings,Other,,,41-60,0,1797.5
cl010061331,Paintings,Other,,,41-60,0,1797.5
cl010061332,Paintings,Historic Collection,,,100+,1,1535.0
cl010061333,Paintings,Other,,,,0,1750.0
cl010061334,Paintings,Other,,,100+,0,1802.5
cl010061335,Paintings,Other,,,100+,1,1827.0
cl010061337,Paintings,Unknown,,,,1,1812.5
cl010061338,Paintings,Gift,,,41-60,0,1749.0
cl010061339,Paintings,Other,,,41-60,1,1450.0
