ark_id,collection,acquisition_type_en,area_cm2,area_quartile,collection_age_band,is_on_display,creation_year
cl010053325,Département des Peintures,Other,,,100+,0,1843.0
cl010053327,Département des Peintures,Other,,,,0,1779.0
cl010053328,Département des Peintures,Historic Collection,,,,0,1773.0
cl010053336,Département des Peintures,Other,,,100+,0,1869.0
cl010053342,Département des Peintures,Gift,,,,0,1850.0
cl010053344,Département des Peintures,Bequest,,,100+,0,1865.0
cl010053345,Département des Peintures,Bequest,,,100+,0,1650.0
cl010053346,Département des Peintures,Gift,,,81-100,0,1440.0
cl010053347,Département des Peintures,Gift,,,100+,0,1837.0
cl010053349,Département des Peintures,Gift,,,81-100,0,1400.0
cl010053350,Département des Peintures,Purchase,,,100+,0,1847.0
cl010053351,Département des Peintures,Other,,,100+,0,1828.0
cl010053354,Département des Peintures,Bequest,,,100+,0,1650.0
cl010053355,Département des Peintures,Bequest,,,100+,0,1650.0
cl010053356,Département des Peintures,Bequest,,,100+,0,1650.0
cl010053357,Département des Peintures,Bequest,,,100+,0,1650.0
cl010053358,Département des Peintures,Bequest,,,100+,0,1656.0
cl010053359,Département des Peintures,Bequest,,,100+,0,1660.0
cl010053360,Département des Peintures,Bequest,,,100+,0,1656.5
cl010053361,Département des Peintures,Bequest,,,100+,0,1650.0
cl010053362,Département des Peintures,Bequest,,,100+,0,1650.0
cl010053363,Département des Peintures,Bequest,,,100+,0,1650.0
cl010053364,Département des Peintures,Gift,,,81-100,0,1450.0
cl010053365,Département des Peintures,Gift,,,61-80,0,1350.0
cl010053366,Département des Peintures,Bequest,,,100+,0,1650.0
cl010053367,Département des Peintures,Bequest,,,100+,0,1650.0
cl010053368,Département des Peintures,Bequest,,,100+,0,1650.0
cl010053369,Département des Peintures,MNR Recovery,,,61-80,0,1650.0
cl010053370,Département des Peintures,MNR Recovery,,,61-80,0,1650.0
cl010053371,Département des Peintures,MNR Recovery,,,61-80,0,1750.0
cl010053372,Département des Peintures,Purchase,,,,0,1550.0
cl010053373,Département des Peintures,Historic Collection,,,,0,1627.5
cl010053378,Département des Peintures,Historic Collection,,,,0,1750.0
cl010053379,Département des Peintures,Historic Collection,,,,1,1640.0
cl010053380,Département des Peintures,Historic Collection,,,,0,1650.0
cl010053382,Département des Peintures,Purchase,,,,0,1550.0
cl010053383,Département des Peintures,Purchase,,,,0,1550.0
cl010053384,Département des Peintures,Purchase,,,,0,1550.0
cl010053385,Département des Peintures,Purchase,,,,0,1550.0
cl010053386,Département des Peintures,Purchase,,,,0,1350.0
cl010053387,Département des Peintures,Purchase,,,,0,1450.0
cl010053388,Département des Peintures,Purchase,,,,0,1450.0
cl010053389,Département des Peintures,Purchase,,,,0,1450.0
cl010053390,Département des Peintures,Purchase,,,,0,1450.0
cl010053391,Département des Peintures,Purchase,,,,0,1450.0
cl010053392,Département des Peintures,Purchase,,,,0,1450.0
cl010053393,Département des Peintures,Purchase,,,,0,1450.0
cl010053394,Département des Peintures,Purchase,,,,0,1450.0
cl010053395,Département des Peintures,Gift,,,,0,1450.0
cl010053396,Département des Peintures,Purchase,,,,0,1450.0
cl010053397,Département des Peintures,Purchase,,,,0,1450.0
cl010053398,Département des Peintures,Purchase,,,,0,1450.0
cl010053399,Département des Peintures,Purchase,,,,0,1450.0
cl010053400,Département des Peintures,Gift,,,,0,1494.0
cl010053401,Département des Peintures,Purchase,,,,0,1425.0
cl010053402,Département des Peintures,Bequest,,,100+,0,1620.0
cl010053405,Département des Peintures,Historic Collection,,,100+,0,1620.0
cl010053406,Département des Peintures,Historic Collection,,,100+,0,1620.0
cl010053407,Département des Peintures,Historic Collection,,,100+,0,1620.0
cl010053408,Département des Peintures,Historic Collection,,,100+,0,1620.0
cl010053409,Département des Peintures,Historic Collection,,,100+,0,1620.0
cl010053410,Département des Peintures,Historic Collection,,,100+,0,1620.0
cl010053411,Département des Peintures,Historic Collection,,,100+,0,1620.0
cl010053412,Département des Peintures,Historic Collection,,,100+,0,1620.0
cl010053413,Département des Peintures,Historic Collection,,,100+,0,1620.0
cl010053414,Département des Peintures,Purchase,,,,0,1350.0
cl010053415,Département des Peintures,Other,,,100+,0,1650.0
cl010053416,Département des Peintures,Purchase,,,,0,1350.0
cl010053417,Département des Peintures,Other,,,41-60,0,1350.0
cl010053418,Département des Peintures,Other,,,41-60,0,1350.0
cl010053419,Département des Peintures,Other,,,41-60,0,1350.0
cl010053420,Département des Peintures,Other,,,41-60,0,1350.0
cl010053422,Département des Peintures,Purchase,,,,0,1450.0
cl010053424,Département des Peintures,Purchase,,,,0,1450.0
cl010053425,Département des Peintures,Purchase,,,,0,1450.0
cl010053426,Département des Peintures,Other,,,41-60,0,1550.0
cl010053427,Département des Peintures,Purchase,,,,0,1450.0
cl010053428,Département des Peintures,Purchase,,,,0,1450.0
cl010053430,Département des Peintures,Other,,,100+,0,1643.0
cl010053432,Département des Peintures,Bequest,,,100+,0,1646.0
cl010053433,Département des Peintures,Purchase,,,,0,1476.0
cl010053434,Département des Peintures,Purchase,,,,0,1450.0
cl010053435,Département des Peintures,Purchase,,,,0,1434.5
cl010053436,Département des Peintures,Purchase,,,,0,1450.0
cl010053438,Département des Peintures,Historic Collection,,,,0,1650.0
cl010053440,Département des Peintures,Purchase,,,61-80,0,1680.0
cl010053441,Département des Peintures,Bequest,,,100+,0,1750.0
cl010053442,Département des Peintures,Purchase,,,,0,1450.0
cl010053443,Département des Peintures,Gift,,,100+,0,1550.0
cl010053444,Département des Peintures,Purchase,,,61-80,0,1750.0
cl010053445,Département des Peintures,Purchase,,,,0,1507.0
cl010053446,Département des Peintures,Purchase,,,,0,1350.0
cl010053448,Département des Peintures,Other,,,100+,0,1485.0
cl010053450,Département des Peintures,Purchase,,,,0,1450.0
cl010053451,Département des Peintures,Purchase,,,,0,1450.0
cl010053452,Département des Peintures,Purchase,,,,0,1450.0
cl010053453,Département des Peintures,Purchase,,,,0,1468.5
cl010053457,Département des Peintures,Purchase,,,,0,1450.0
cl010053458,Département des Peintures,Bequest,,,100+,0,1750.0
cl010053459,Département des Peintures,Purchase,,,,0,1504.0
cl010053460,Département des Peintures,Purchase,,,,0,1504.0
cl010053461,Département des Peintures,Other,,,61-80,0,1515.0
cl010053464,Département des Peintures,Historic Collection,,,,0,1630.0
cl010053465,Département des Peintures,Bequest,,,100+,0,1650.0
cl010053467,Département des Peintures,Historic Collection,,,,0,1750.0
cl010053468,Département des Peintures,Historic Collection,,,,0,1750.0
cl010053469,Département des Peintures,Historic Collection,,,,0,1750.0
cl010053470,Département des Peintures,Historic Collection,,,,0,1750.0
cl010053471,Département des Peintures,Gift,,,100+,0,1750.0
cl010053472,Département des Peintures,Purchase,,,61-80,0,1450.0
cl010053474,Département des Peintures,Purchase,,,,0,1450.0
cl010053475,Département des Peintures,Purchase,,,,0,1462.5
cl010053485,Département des Peintures,Other,,,100+,0,1850.0
cl010053488,Département des Peintures,Historic Collection,,,,0,1650.0
cl010053494,Département des Peintures,Historic Collection,,,,0,1750.0
cl010053495,Département des Peintures,Historic Collection,,,,0,1750.0
cl010053496,Département des Peintures,Historic Collection,,,100+,0,1750.0
cl010053497,Département des Peintures,Unknown,,,,0,1750.0
cl010053498,Département des Peintures,Unknown,,,,0,1750.0
cl010053499,Département des Peintures,Bequest,,,100+,0,1750.0
cl010053500,Département des Peintures,Bequest,,,100+,0,1750.0
cl010053501,Département des Peintures,Historic Collection,,,,0,1650.0
cl010053505,Département des Peintures,Bequest,,,100+,0,1650.0
cl010053507,Département des Peintures,Purchase,,,,0,1350.0
cl010053508,Département des Peintures,Purchase,,,,0,1350.0
cl010053509,Département des Peintures,Purchase,,,,0,1350.0
cl010053510,Département des Peintures,Purchase,,,,0,1350.0
cl010053511,Département des Peintures,Bequest,,,81-100,0,1650.0
cl010053513,Département des Peintures,Bequest,,,100+,0,1675.0
cl010053515,Département des Peintures,Historic Collection,,,100+,0,1650.0
cl010053516,Département des Peintures,Purchase,,,,0,1550.0
cl010053517,Département des Peintures,Bequest,,,100+,0,1750.0
cl010053518,Département des Peintures,Other,,,61-80,0,1750.0
cl010053519,Département des Peintures,Other,,,61-80,0,1750.0
cl010053520,Département des Peintures,Historic Collection,,,,0,1750.0
cl010053521,Département des Peintures,Historic Collection,,,,0,1750.0
cl010053523,Département des Peintures,Historic Collection,,,,0,1750.0
cl010053524,Département des Peintures,Historic Collection,,,,0,1750.0
cl010053528,Département des Peintures,Purchase,,,,0,1450.0
cl010053529,Département des Peintures,Purchase,,,,0,1450.0
cl010053530,Département des Peintures,Purchase,,,,0,1499.0
cl010053531,Département des Peintures,Purchase,,,,0,1485.0
cl010053532,Département des Peintures,Purchase,,,,0,1491.5
cl010053539,Département des Peintures,Historic Collection,,,,0,1650.0
cl010053542,Département des Peintures,Purchase,,,,0,1450.0
cl010053543,Département des Peintures,Purchase,,,,0,1450.0
cl010053545,Département des Peintures,Purchase,,,,0,1385.0
cl010053546,Département des Peintures,Purchase,,,,0,1550.0
cl010053547,Département des Peintures,Purchase,,,,0,1506.0
cl010053549,Département des Peintures,Bequest,,,100+,0,1650.0
cl010053550,Département des Peintures,Purchase,,,61-80,0,1686.0
cl010053551,Département des Peintures,Bequest,,,100+,0,1650.0
cl010053553,Département des Peintures,Bequest,,,100+,0,1645.0
cl010053554,Département des Peintures,Bequest,,,100+,0,1645.0
cl010053555,Département des Peintures,Historic Collection,,,,0,1750.0
cl010053556,Département des Peintures,Other,,,100+,0,1650.0
cl010053557,Département des Peintures,Bequest,,,100+,0,1700.0
cl010053558,Département des Peintures,Purchase,,,,0,1430.0
cl010053559,Département des Peintures,Purchase,,,,0,1430.0
cl010053560,Département des Peintures,Purchase,,,,0,1430.0
cl010053561,Département des Peintures,Purchase,,,,0,1430.0
cl010053562,Département des Peintures,Purchase,,,,0,1430.0
cl010053563,Département des Peintures,Purchase,,,,0,1430.0
cl010053564,Département des Peintures,Purchase,,,,0,1450.0
cl010053566,Département des Peintures,Purchase,,,,0,1485.0
cl010053567,Département des Peintures,Purchase,,,,0,1450.0
cl010053568,Département des Peintures,Purchase,,,,0,1472.5
cl010053571,Département des Peintures,Purchase,,,,0,1450.0
cl010053572,Département des Peintures,Purchase,,,,0,1382.5
cl010053573,Département des Peintures,Purchase,,,,0,1350.0
cl010053575,Département des Peintures,Historic Collection,,,100+,0,1550.0
cl010053576,Département des Peintures,Purchase,,,100+,0,1650.0
cl010053578,Département des Peintures,Purchase,,,,0,1372.5
cl010053579,Département des Peintures,Purchase,,,,0,1392.5
cl010053580,Département des Peintures,Purchase,,,,0,1387.5
cl010053582,Département des Peintures,Bequest,,,100+,0,1750.0
cl010053583,Département des Peintures,Purchase,,,,0,1450.0
cl010053584,Département des Peintures,Purchase,,,,0,1450.0
cl010053585,Département des Peintures,Historic Collection,,,100+,0,1677.5
cl010053586,Département des Peintures,Other,,,,0,1650.0
cl010053587,Département des Peintures,Historic Collection,,,100+,0,1650.0
cl010053588,Département des Peintures,Bequest,,,100+,0,1680.0
cl010053589,Département des Peintures,Bequest,,,100+,0,1698.0
cl010053590,Département des Peintures,Bequest,,,100+,0,1680.0
cl010053591,Département des Peintures,Bequest,,,100+,0,1650.0
cl010053592,Département des Peintures,Gift,,,100+,0,1650.0
cl010053593,Département des Peintures,Purchase,,,41-60,0,1660.0
cl010053596,Département des Peintures,Purchase,,,,0,1463.0
cl010053597,Département des Peintures,Purchase,,,,0,1499.0
cl010053598,Département des Peintures,Purchase,,,,0,1455.0
cl010053599,Département des Peintures,Purchase,,,,0,1450.0
cl010053600,Département des Peintures,Purchase,,,,0,1350.0
cl010053601,Département des Peintures,Purchase,,,,0,1457.5
cl010053602,Département des Peintures,Purchase,,,,0,1472.5
cl010053603,Département des Peintures,Bequest,,,,0,1430.0
cl010053604,Département des Peintures,Purchase,,,,0,1450.0
cl010053605,Département des Peintures,Purchase,,,,0,1450.0
cl010053606,Département des Peintures,Purchase,,,,0,1507.5
cl010053607,Département des Peintures,Other,,,41-60,0,1450.0
cl010053608,Département des Peintures,Purchase,,,,0,1450.0
cl010053609,Département des Peintures,Purchase,,,,0,1450.0
cl010053610,Département des Peintures,Historic Collection,,,,0,1550.0
cl010053611,Département des Peintures,Purchase,,,,0,1450.0
cl010053612,Département des Peintures,Purchase,,,81-100,0,1650.0
cl010053613,Département des Peintures,Purchase,,,,0,1450.0
cl010053615,Département des Peintures,Gift,,,81-100,0,1750.0
cl010053616,Département des Peintures,Gift,,,81-100,0,1750.0
cl010053621,Département des Peintures,Historic Collection,,,100+,0,1650.0
cl010053622,Département des Peintures,Historic Collection,,,,0,1650.0
cl010053623,Département des Peintures,Historic Collection,,,,0,1650.0
cl010053626,Département des Peintures,Purchase,,,,0,1330.0
cl010053627,Département des Peintures,Purchase,,,,0,1350.0
cl010053628,Département des Peintures,Purchase,,,,0,1450.0
cl010053629,Département des Peintures,Purchase,,,,0,1450.0
cl010053630,Département des Peintures,Purchase,,,,0,1350.0
cl010053631,Département des Peintures,Purchase,,,,0,1367.5
cl010053632,Département des Peintures,Purchase,,,,0,1407.5
cl010053633,Département des Peintures,Purchase,,,,0,1550.0
cl010053634,Département des Peintures,Other,,,41-60,0,1650.0
cl010053635,Département des Peintures,Bequest,,,100+,0,1625.0
cl010053637,Département des Peintures,Purchase,,,,0,1420.0
cl010053638,Département des Peintures,Purchase,,,,0,1420.0
cl010053639,Département des Peintures,Purchase,,,,0,1450.0
cl010053640,Département des Peintures,Purchase,,,,0,1450.0
cl010053644,Département des Peintures,Purchase,,,,0,1450.0
cl010053645,Département des Peintures,Purchase,,,,0,1450.0
cl010053646,Département des Peintures,Purchase,,,,0,1450.0
cl010053647,Département des Peintures,Purchase,,,,0,1450.0
cl010053648,Département des Peintures,Purchase,,,,0,1450.0
cl010053649,Département des Peintures,Purchase,,,,0,1550.0
cl010053650,Département des Peintures,Purchase,,,,0,1407.0
cl010053651,Département des Peintures,Purchase,,,,0,1449.5
cl010053654,Département des Peintures,Purchase,,,,0,1450.0
cl010053655,Département des Peintures,Bequest,,,100+,0,1726.5
cl010053656,Département des Peintures,Bequest,,,100+,0,1750.0
cl010053657,Département des Peintures,Bequest,,,100+,0,1726.5
cl010053658,Département des Peintures,Gift,,,100+,0,1490.0
cl010053659,Département des Peintures,Gift,,,100+,0,1490.0
cl010053660,Département des Peintures,Purchase,,,,0,1350.0
cl010053661,Département des Peintures,Purchase,,,,0,1450.0
cl010053662,Département des Peintures,Purchase,,,,0,1550.0
cl010053663,Département des Peintures,Purchase,,,,0,1365.0
cl010053664,Département des Peintures,Purchase,,,,0,1350.0
cl010053665,Département des Peintures,Purchase,,,,0,1450.0
cl010053666,Département des Peintures,Purchase,,,,0,1450.0
cl010053667,Département des Peintures,Purchase,,,,0,1450.0
cl010053668,Département des Peintures,Purchase,,,,0,1330.0
cl010053669,Département des Peintures,Purchase,,,,0,1420.0
cl010053670,Département des Peintures,Purchase,,,,0,1280.0
cl010053671,Département des Peintures,Purchase,,,,0,1460.0
cl010053672,Département des Peintures,Purchase,,,,0,1450.0
cl010053673,Département des Peintures,Purchase,,,,0,1450.0
cl010053674,Département des Peintures,Purchase,,,,0,1402.5
cl010053675,Département des Peintures,Purchase,,,,0,1450.0
cl010053676,Département des Peintures,Purchase,,,,0,1450.0
cl010053677,Département des Peintures,Purchase,,,,0,1450.0
cl010053678,Département des Peintures,Purchase,,,,0,1450.0
