object_id,department,acquisition_type,area_cm2,area_quartile,collection_age_band,is_on_display,creation_year
677118,Modern and Contemporary Art,Gift,782.2611545561999,Q1 (smallest),1950-2000,0,1973.0
677119,Modern and Contemporary Art,Gift,783.8735567152,Q1 (smallest),1950-2000,0,1973.0
678013,European Paintings,Gift,970.96963159378,Q1 (smallest),1800-1900,1,1858.0
679069,Modern and Contemporary Art,Gift,61596.0,Q4 (largest),1950-2000,0,1988.0
679085,Asian Art,Purchase/Fund,232.14,Q1 (smallest),1400-1600,0,1416.0
679188,Asian Art,Gift,15083.900363058801,Q4 (largest),1600-1800,0,1800.0
679649,Asian Art,Gift,3259.56,Q2,1600-1800,0,1782.0
679656,Modern and Contemporary Art,Gift,39376.0857639554,Q4 (largest),1950-2000,0,1962.0
679658,Modern and Contemporary Art,Gift,44471.4597680276,Q4 (largest),1950-2000,0,1960.0
679686,European Paintings,Bequest,2853.66,Q2,1800-1900,1,1884.0
679844,European Paintings,Bequest,22495.508745965,Q4 (largest),1400-1600,1,1568.0
680923,Modern and Contemporary Art,Gift,38119.5,Q4 (largest),1950-2000,0,1986.0
682096,Modern and Contemporary Art,Gift,3788.7174466955403,Q3,1950-2000,0,1969.0
682118,Asian Art,Gift,2714.5,Q2,1600-1800,1,1750.0
682119,Asian Art,Gift,6204.68,Q3,1600-1800,1,1777.0
685040,European Paintings,Gift,2086.4960854533,Q2,1800-1900,0,1888.0
686268,Modern and Contemporary Art,Purchase/Fund,14903.255817060002,Q4 (largest),1950-2000,0,1965.0
687431,Modern and Contemporary Art,Gift,76506.54308953532,Q4 (largest),Post-2000,0,2001.0
687513,European Paintings,Bequest,5556.2612500000005,Q3,1400-1600,1,1560.0
687836,Asian Art,Gift,8023.679999999999,Q3,Post-2000,0,2006.0
687841,Asian Art,Gift,8010.24,Q3,Post-2000,0,2006.0
687851,Modern and Contemporary Art,Bequest,1072.5827449792,Q2,1950-2000,0,1951.0
687852,Modern and Contemporary Art,Bequest,325.907904191292,Q1 (smallest),1950-2000,0,1953.0
688224,Islamic Art,Purchase/Fund,14447.1255253575,Q4 (largest),1950-2000,0,1985.0
688226,Islamic Art,Purchase/Fund,7434.0,Q3,Post-2000,0,2002.0
688515,Asian Art,Gift,37647.5,Q4 (largest),1900-1950,0,1925.0
688517,Asian Art,Gift,29033.1222677655,Q4 (largest),1400-1600,0,1562.0
688569,Modern and Contemporary Art,Gift,35180.7148684394,Q4 (largest),Post-2000,0,2014.0
688593,Modern and Contemporary Art,Gift,4993.5579834192,Q3,1950-2000,0,1957.0
688594,Modern and Contemporary Art,Gift,29729.089843315203,Q4 (largest),1950-2000,0,1982.0
689627,Asian Art,Gift,24360.0,Q4 (largest),1950-2000,0,1996.0
689628,Asian Art,Gift,8500.25,Q3,Post-2000,0,2004.0
689957,Modern and Contemporary Art,Gift,76506.54308953532,Q4 (largest),1950-2000,0,1995.0
690059,Asian Art,Bequest,701.61,Q1 (smallest),Pre-1400,0,750.0
690071,Modern and Contemporary Art,Gift,10066.14903204,Q4 (largest),Post-2000,0,2007.0
690072,Modern and Contemporary Art,Gift,1272.68409103028,Q2,Post-2000,0,2005.0
690375,European Paintings,Gift,888.2074688861479,Q1 (smallest),1800-1900,0,1850.0
692123,Asian Art,Gift,2429.7000000000003,Q2,1400-1600,0,1450.0
692597,European Paintings,Gift,9570.5831194372,Q4 (largest),1400-1600,1,1480.0
693700,Modern and Contemporary Art,Gift,45522.673089784905,Q4 (largest),1950-2000,0,1992.0
694690,Modern and Contemporary Art,Gift,33658.33445498664,Q4 (largest),Post-2000,0,2014.0
695495,European Paintings,Gift,529.03327772204,Q1 (smallest),1800-1900,0,1871.0
695496,European Paintings,Gift,1665.3260000568403,Q2,1600-1800,0,1718.0
695500,European Paintings,Gift,688.0053518276401,Q1 (smallest),1800-1900,0,1830.0
695523,European Paintings,Gift,694.5577914151801,Q1 (smallest),1800-1900,0,1840.0
695524,European Paintings,Gift,1323.793031230418,Q2,1800-1900,0,1827.0
695525,European Paintings,Gift,740.3241200630799,Q1 (smallest),1600-1800,0,1780.0
695526,European Paintings,Gift,405.84757222659596,Q1 (smallest),1800-1900,0,1826.0
695528,European Paintings,Gift,592.743101407331,Q1 (smallest),1800-1900,0,1840.0
695529,European Paintings,Gift,547.2793089846659,Q1 (smallest),1800-1900,0,1874.0
695531,European Paintings,Gift,321.06916831374,Q1 (smallest),1800-1900,0,1838.0
695533,European Paintings,Gift,508.06552819202403,Q1 (smallest),1800-1900,0,1826.0
695534,European Paintings,Gift,1057.260172119214,Q2,1800-1900,0,1834.0
695535,European Paintings,Gift,2032.262077208025,Q2,1600-1800,0,1800.0
695536,European Paintings,Gift,929.0341185637199,Q1 (smallest),1800-1900,0,1829.0
698736,Asian Art,Gift,1151.6151224744399,Q2,1950-2000,0,1974.0
698738,Asian Art,Gift,1703.4307492216599,Q2,1950-2000,0,1977.0
698739,Asian Art,Gift,1151.6151224744399,Q2,1950-2000,0,1973.0
698749,European Paintings,Gift,9017.018,Q4 (largest),1900-1950,1,1911.0
698757,Modern and Contemporary Art,Gift,2488.10965246338,Q2,1900-1950,1,1912.0
699514,Asian Art,Gift,3011.65,Q2,1800-1900,0,1803.0
700412,Asian Art,Gift,3596.64,Q3,1950-2000,0,1979.0
700697,Modern and Contemporary Art,Gift,5883.88248674304,Q3,1950-2000,0,1967.0
701452,Asian Art,Gift,3844.8,Q3,1600-1800,0,1667.0
702565,Islamic Art,Gift,7434.0,Q3,Post-2000,0,2003.0
702752,European Paintings,Purchase/Fund,1173.3871122,Q2,1600-1800,1,1718.0
702950,Modern and Contemporary Art,Gift,4690.5337926692,Q3,1950-2000,0,1965.0
705076,Asian Art,Gift,7162.8,Q3,1800-1900,0,1814.0
705667,Modern and Contemporary Art,Gift,7432.272948509759,Q3,1950-2000,0,1979.0
705791,Asian Art,Gift,2976.11,Q2,1800-1900,0,1814.0
706056,Asian Art,Gift,132.233134854294,Q1 (smallest),1400-1600,0,1600.0
706802,Modern and Contemporary Art,Purchase/Fund,718.2474078028799,Q1 (smallest),1900-1950,0,1941.0
706803,Modern and Contemporary Art,Purchase/Fund,642.1383505975081,Q1 (smallest),1900-1950,0,1947.0
712013,European Paintings,Gift,15935.514476441202,Q4 (largest),1600-1800,1,1616.0
712056,Asian Art,Gift,26284.756241926,Q4 (largest),1600-1800,0,1650.0
712098,Asian Art,Bequest,8277.01,Q3,1400-1600,0,1490.0
712209,Asian Art,Gift,41547.2637876228,Q4 (largest),Post-2000,0,2015.0
712219,Islamic Art,Purchase/Fund,7434.0,Q3,Post-2000,0,2009.0
712220,Islamic Art,Purchase/Fund,7434.0,Q3,Post-2000,0,2009.0
712539,European Paintings,Gift,1609.0932580000003,Q2,1600-1800,1,1646.0
712946,European Paintings,Gift,20384.3160544587,Q4 (largest),1600-1800,1,1628.0
712987,Asian Art,Gift,186.9,Q1 (smallest),1600-1800,0,1784.0
714877,Asian Art,Gift,1368.2200000000003,Q2,1400-1600,0,1475.0
714942,Asian Art,Gift,9851.159999999998,Q4 (largest),1400-1600,0,1500.0
716525,Modern and Contemporary Art,Gift,2787.10235569116,Q2,1950-2000,0,1970.0
718431,Asian Art,Gift,2213.6400000000003,Q2,1950-2000,0,1951.0
718433,Asian Art,Bequest,863.5999999999999,Q1 (smallest),1900-1950,0,1944.0
718434,Asian Art,Bequest,4358.64,Q3,1950-2000,0,1954.0
719421,Asian Art,Gift,5044.650000000001,Q3,1950-2000,0,1981.0
719422,Asian Art,Gift,6127.75,Q3,1950-2000,0,1986.0
724721,Modern and Contemporary Art,Gift,59393.465023711506,Q4 (largest),Post-2000,0,2016.0
724811,European Paintings,Gift,2003.3305348678439,Q2,1600-1800,0,1750.0
725889,Modern and Contemporary Art,Gift,76506.54308953532,Q4 (largest),1950-2000,0,1966.0
725932,Modern and Contemporary Art,Gift,18624.255502154752,Q4 (largest),Post-2000,0,2012.0
726543,European Paintings,Gift,7640.0,Q3,1600-1800,1,1798.0
727970,Modern and Contemporary Art,Gift,31935.548473329203,Q4 (largest),Post-2000,1,2015.0
728021,Modern and Contemporary Art,Gift,27871.023252110997,Q4 (largest),1950-2000,0,1977.0
728075,Photographs,Gift,76.54,Q1 (smallest),Post-2000,0,2016.0
728108,Modern and Contemporary Art,Gift,582.259264742401,Q1 (smallest),1950-2000,0,1992.0
728109,Modern and Contemporary Art,Gift,161.290660400676,Q1 (smallest),1950-2000,0,1965.0
729894,Modern and Contemporary Art,Gift,6699.862180349281,Q3,1950-2000,0,1957.0
733808,Modern and Contemporary Art,Gift,436.694430459264,Q1 (smallest),1950-2000,0,1992.0
733847,Asian Art,Bequest,1277.42191556512,Q2,1600-1800,0,1799.0
735059,Asian Art,Gift,6153.62,Q3,1600-1800,0,1686.0
736275,European Paintings,Gift,1097.7844624194079,Q2,1800-1900,1,1811.0
739224,Asian Art,Gift,65142.439999999995,Q4 (largest),Post-2000,0,2015.0
744263,Modern and Contemporary Art,Gift,5806.462860022499,Q3,1950-2000,0,1997.0
744549,Modern and Contemporary Art,Gift,66890.4594626738,Q4 (largest),1950-2000,0,1971.0
744940,Asian Art,Gift,850.00175948352,Q1 (smallest),1800-1900,0,1875.0
744945,Modern and Contemporary Art,Gift,9608.78928667575,Q4 (largest),1950-2000,0,1965.0
745853,Modern and Contemporary Art,Bequest,7798.503305075799,Q3,1900-1950,0,1949.0
746743,Modern and Contemporary Art,Gift,22458.109516089997,Q4 (largest),1950-2000,0,1988.0
747042,Modern and Contemporary Art,Gift,2924.199361151625,Q2,1900-1950,0,1920.0
747276,Modern and Contemporary Art,Gift,18580.681152072,Q4 (largest),Post-2000,0,2016.0
747297,Modern and Contemporary Art,Gift,6264.730308360133,Q3,1950-2000,0,1956.0
747303,Modern and Contemporary Art,Gift,7139.22808724125,Q3,1950-2000,0,1961.0
747607,European Paintings,Gift,8072.7,Q3,1600-1800,1,1618.0
747674,Modern and Contemporary Art,Bequest,17109.711749588638,Q4 (largest),1950-2000,1,1953.0
747860,Asian Art,Gift,35420.0,Q4 (largest),Post-2000,0,2015.0
748253,Asian Art,Gift,5928.0,Q3,1600-1800,0,1754.0
748259,Asian Art,Gift,23225.760000000002,Q4 (largest),1800-1900,0,1850.0
748263,Asian Art,Gift,5116.64,Q3,1600-1800,0,1794.0
748346,Modern and Contemporary Art,Gift,3244.4621451880002,Q2,1900-1950,0,1913.0
748432,Asian Art,Bequest,11115.5,Q4 (largest),1800-1900,0,1850.0
748947,European Paintings,Gift,6724.15,Q3,1400-1600,0,1597.0
749116,Asian Art,Gift,5723.200000000001,Q3,1600-1800,0,1795.0
749135,Asian Art,Gift,1890.2400000000002,Q2,1600-1800,0,1750.0
749407,Asian Art,Gift,8499.6,Q3,1800-1900,0,1900.0
749431,Islamic Art,Gift,7434.0,Q3,1950-2000,0,1992.0
749517,Modern and Contemporary Art,Gift,7045.37753040426,Q3,Post-2000,0,2004.0
749639,European Paintings,Bequest,27012.1513732092,Q4 (largest),1900-1950,1,1908.0
749778,Asian Art,Gift,25638.3,Q4 (largest),1600-1800,0,1608.0
750855,Modern and Contemporary Art,Gift,76506.54308953532,Q4 (largest),Post-2000,0,2016.0
751596,Asian Art,Gift,1704.78,Q2,1950-2000,0,1963.0
752006,Asian Art,Gift,3864.0,Q3,Pre-1400,0,1346.0
752007,Asian Art,Gift,1495.96,Q2,1400-1600,0,1486.0
752008,Asian Art,Gift,1132.74,Q2,1600-1800,0,1650.0
752009,Asian Art,Gift,1763.5199999999998,Q2,1600-1800,0,1716.0
752010,Asian Art,Gift,2943.6,Q2,1600-1800,0,1788.0
752013,Asian Art,Gift,2663.04,Q2,1800-1900,0,1857.0
752036,Asian Art,Gift,1965.5200000000002,Q2,1600-1800,0,1798.0
752049,Modern and Contemporary Art,Gift,33445.2297313369,Q4 (largest),Post-2000,0,2017.0
753979,Modern and Contemporary Art,Gift,8353.960000000001,Q3,1900-1950,0,1925.0
753981,Modern and Contemporary Art,Gift,2826.0138748966197,Q2,1900-1950,0,1950.0
754013,Asian Art,Bequest,7157.92,Q3,1600-1800,0,1675.0
754093,Modern and Contemporary Art,Gift,1574.5999242062999,Q2,Post-2000,0,2016.0
754545,Asian Art,Gift,3040.2400000000002,Q2,1800-1900,0,1823.0
754547,Asian Art,Gift,3386.6799999999994,Q2,1800-1900,0,1850.0
754588,Modern and Contemporary Art,Gift,9563.123339462,Q4 (largest),1950-2000,0,1956.0
754594,Modern and Contemporary Art,Gift,7741.95048003,Q3,1950-2000,0,1964.0
754595,Modern and Contemporary Art,Gift,7420.982184958889,Q3,1950-2000,0,1964.0
754596,Modern and Contemporary Art,Gift,38121.047208509,Q4 (largest),1950-2000,0,1978.0
755130,Modern and Contemporary Art,Gift,59613.02326824001,Q4 (largest),1950-2000,0,1973.0
755136,Modern and Contemporary Art,Gift,19485.4208558006,Q4 (largest),1950-2000,0,1972.0
756889,Asian Art,Gift,920.6999999999999,Q1 (smallest),1800-1900,0,1867.0
757347,Asian Art,Gift,75030.09999999999,Q4 (largest),1800-1900,0,1892.0
757349,Asian Art,Gift,3127.5,Q2,1400-1600,0,1486.0
760930,Modern and Contemporary Art,Gift,32516.193540129,Q4 (largest),Post-2000,0,2007.0
761196,Modern and Contemporary Art,Gift,7285.5741861544,Q3,1950-2000,0,1971.0
761207,Modern and Contemporary Art,Gift,8353.960000000001,Q3,1950-2000,0,1967.0
761208,Modern and Contemporary Art,Gift,3735.4911904346404,Q3,1950-2000,0,1964.0
761209,Modern and Contemporary Art,Gift,1264.5185784049002,Q2,1950-2000,0,1964.0
761218,Modern and Contemporary Art,Gift,22296.8186016888,Q4 (largest),1950-2000,0,1981.0
761234,Modern and Contemporary Art,Gift,8353.960000000001,Q3,1950-2000,0,1968.0
761235,Modern and Contemporary Art,Gift,780.44512345065,Q1 (smallest),1950-2000,0,1975.0
761270,Modern and Contemporary Art,Gift,76506.54308953532,Q4 (largest),1950-2000,0,1987.0
761570,European Paintings,Gift,2192.141454236215,Q2,1400-1600,1,1548.0
765002,Asian Art,Gift,7100.0,Q3,1950-2000,0,1996.0
765275,Asian Art,Gift,1730.32,Q2,1600-1800,0,1780.0
765503,Asian Art,Gift,5364.0,Q3,1900-1950,0,1931.0
765654,Asian Art,Gift,416.432283721664,Q1 (smallest),1600-1800,0,1778.0
765918,Modern and Contemporary Art,Gift,22217.787543091203,Q4 (largest),1950-2000,0,1982.0
765976,Asian Art,Bequest,62674.626,Q4 (largest),1800-1900,0,1822.0
766640,Modern and Contemporary Art,Gift,26322.633156104996,Q4 (largest),Post-2000,0,2017.0
767842,Islamic Art,Purchase/Fund,7434.0,Q3,1800-1900,1,1820.0
769189,Asian Art,Gift,1981.45695276,Q2,1800-1900,0,1815.0
769294,European Paintings,Gift,1287.40175463512,Q2,1400-1600,1,1538.0
769297,European Paintings,Gift,4771.78341807845,Q3,1600-1800,1,1670.0
769369,Modern and Contemporary Art,Bequest,32400.1659242052,Q4 (largest),Post-2000,1,2017.0
770595,European Paintings,Bequest,4507.56932306268,Q3,Pre-1400,1,1400.0
771523,Asian Art,Bequest,2656.0,Q2,1600-1800,0,1800.0
772735,Asian Art,Bequest,1370.6000000000001,Q2,1900-1950,0,1914.0
772736,Asian Art,Bequest,915.81,Q1 (smallest),1900-1950,0,1910.0
772737,Asian Art,Bequest,939.22,Q1 (smallest),1900-1950,0,1910.0
772738,Asian Art,Bequest,4565.329999999999,Q3,1900-1950,0,1910.0
772739,Asian Art,Bequest,4907.76,Q3,1900-1950,0,1910.0
772740,Asian Art,Bequest,3511.5400000000004,Q2,1900-1950,0,1947.0
772741,Asian Art,Bequest,1921.2600000000002,Q2,1900-1950,0,1947.0
772742,Asian Art,Bequest,5813.85,Q3,1900-1950,0,1947.0
772743,Asian Art,Bequest,6480.0,Q3,1900-1950,0,1942.0
772744,Asian Art,Bequest,1593.8999999999999,Q2,1900-1950,0,1936.0
772745,Asian Art,Bequest,1521.95,Q2,1900-1950,0,1941.0
772746,Asian Art,Bequest,2088.0,Q2,1950-2000,0,1972.0
772894,Modern and Contemporary Art,Gift,1287.2000291048998,Q2,1950-2000,0,1992.0
773112,Asian Art,Bequest,1464.96,Q2,1900-1950,0,1947.0
773265,Asian Art,Gift,1981.45695276,Q2,1950-2000,0,1962.0
775492,Modern and Contemporary Art,Gift,27333.219320733,Q4 (largest),Post-2000,0,2017.0
776714,Asian Art,Purchase/Fund,17661.628742022,Q4 (largest),Post-2000,0,2015.0
778160,Modern and Contemporary Art,Purchase/Fund,31896.131041999997,Q4 (largest),1950-2000,0,1956.0
780292,European Paintings,Gift,780.0990435,Q1 (smallest),1800-1900,1,1830.0
782303,European Paintings,Gift,1187.5024002048,Q2,1600-1800,0,1742.0
782304,European Paintings,Gift,1378.587672,Q2,1800-1900,0,1875.0
782305,European Paintings,Gift,3265.6,Q2,1800-1900,0,1845.0
782306,European Paintings,Gift,1250.027702668752,Q2,1800-1900,0,1826.0
782307,European Paintings,Gift,2454.46545460704,Q2,1800-1900,0,1830.0
782308,European Paintings,Gift,260.484399021056,Q1 (smallest),1800-1900,1,1876.0
784284,Asian Art,Gift,39992.01905076721,Q4 (largest),1800-1900,0,1850.0
784285,Asian Art,Gift,21259.769999999997,Q4 (largest),1800-1900,0,1883.0
784981,Asian Art,Gift,796.5,Q1 (smallest),1600-1800,0,1616.0
785032,Modern and Contemporary Art,Gift,774.1950784830601,Q1 (smallest),1900-1950,0,1943.0
785431,Modern and Contemporary Art,Bequest,30007.618483615996,Q4 (largest),Post-2000,1,2016.0
786045,Asian Art,Gift,2632.26334609056,Q2,1950-2000,0,1952.0
786134,Modern and Contemporary Art,Bequest,13949.963687576399,Q4 (largest),1950-2000,0,1969.0
786223,Asian Art,Gift,12401.89241,Q4 (largest),Post-2000,0,2012.0
786261,Modern and Contemporary Art,Gift,33445.2297313369,Q4 (largest),Post-2000,0,2012.0
786794,Asian Art,Gift,62839.86432280481,Q4 (largest),1400-1600,0,1600.0
786826,Modern and Contemporary Art,Gift,76506.54308953532,Q4 (largest),1950-2000,0,1968.0
788887,Modern and Contemporary Art,Gift,219.27968383715,Q1 (smallest),1950-2000,0,1995.0
788905,European Paintings,Gift,615.316254,Q1 (smallest),1800-1900,1,1834.0
789381,Modern and Contemporary Art,Gift,2064.52020928816,Q2,1900-1950,0,1949.0
789383,Modern and Contemporary Art,Gift,3050.65,Q2,1900-1950,0,1914.0
789384,Modern and Contemporary Art,Gift,2064.52020928816,Q2,1900-1950,0,1919.0
812305,Asian Art,Gift,1887.2199999999998,Q2,1800-1900,0,1805.0
812446,Modern and Contemporary Art,Gift,3122.5866936121,Q2,1950-2000,0,1960.0
812449,Modern and Contemporary Art,Gift,12605.671156452,Q4 (largest),1950-2000,0,1958.0
812505,European Sculpture and Decorative Arts,Gift,6080.0,Q3,1900-1950,0,1903.0
812918,Modern and Contemporary Art,Gift,76506.54308953532,Q4 (largest),Post-2000,1,2017.0
813350,Asian Art,Gift,39502.9,Q4 (largest),1600-1800,0,1686.0
814897,Asian Art,Gift,6165.320000000001,Q3,1800-1900,0,1900.0
814971,Modern and Contemporary Art,Gift,46451.70288017999,Q4 (largest),Post-2000,0,2006.0
815112,European Paintings,Bequest,6210.9,Q3,1800-1900,1,1889.0
815404,Modern and Contemporary Art,Gift,16300.0,Q4 (largest),1950-2000,0,1966.0
815476,Asian Art,Gift,4254.88,Q3,1800-1900,0,1887.0
815478,Asian Art,Gift,4254.88,Q3,1800-1900,0,1892.0
816191,Asian Art,Gift,3247.8399999999997,Q2,Pre-1400,0,1350.0
816192,Asian Art,Gift,2871.8,Q2,1400-1600,0,1440.0
816193,Asian Art,Gift,1463.0,Q2,1400-1600,0,1483.0
816194,Asian Art,Gift,1570.8000000000002,Q2,1400-1600,0,1516.0
816195,Asian Art,Gift,3481.9500000000003,Q2,1400-1600,0,1550.0
816196,Asian Art,Gift,8382.0,Q3,1400-1600,0,1550.0
816200,Asian Art,Gift,4894.099999999999,Q3,1600-1800,0,1616.0
816202,Asian Art,Gift,7202.24,Q3,1600-1800,0,1650.0
816203,Asian Art,Gift,9072.0,Q4 (largest),1600-1800,0,1660.0
816204,Asian Art,Gift,1210.0,Q2,1600-1800,0,1670.0
816205,Asian Art,Gift,1123.2,Q2,1600-1800,0,1670.0
816206,Asian Art,Gift,3994.8300000000004,Q3,1600-1800,0,1797.0
816209,Asian Art,Gift,2499.0,Q2,1600-1800,0,1672.0
816210,Asian Art,Gift,10597.5,Q4 (largest),1600-1800,0,1750.0
816211,Asian Art,Gift,6080.4,Q3,1600-1800,0,1731.0
816213,Asian Art,Gift,3731.2,Q3,1600-1800,0,1716.0
816214,Asian Art,Gift,1961.8199999999997,Q2,1800-1900,0,1804.0
816215,Asian Art,Gift,2208.69,Q2,1600-1800,0,1772.0
816216,Asian Art,Gift,4882.5,Q3,1600-1800,0,1784.0
816259,Asian Art,Gift,7968.6,Q3,1800-1900,0,1838.0
816260,Asian Art,Gift,5392.64,Q3,1800-1900,0,1824.0
816261,Asian Art,Gift,14962.1,Q4 (largest),1800-1900,0,1834.0
816262,Asian Art,Gift,2639.0,Q2,1800-1900,0,1834.0
816263,Asian Art,Gift,7344.0,Q3,1950-2000,0,1954.0
816264,Asian Art,Gift,1176.2399999999998,Q2,1950-2000,0,1967.0
816272,Islamic Art,Purchase/Fund,7434.0,Q3,1600-1800,0,1650.0
816514,European Paintings,Bequest,9408.75,Q4 (largest),1600-1800,1,1625.0
816515,European Paintings,Bequest,29119.414837119995,Q4 (largest),1600-1800,1,1670.0
816519,European Paintings,Bequest,1602.0,Q2,1600-1800,1,1617.0
816520,European Paintings,Bequest,9774.213052539,Q4 (largest),1600-1800,0,1664.0
816522,European Paintings,Bequest,8302.5,Q3,1600-1800,1,1635.0
816523,European Paintings,Bequest,7548.4017942293995,Q3,1600-1800,1,1630.0
816618,European Paintings,Bequest,13029.279999999999,Q4 (largest),1600-1800,1,1640.0
816621,European Paintings,Bequest,2083.8752785286238,Q2,1600-1800,1,1648.0
816624,European Paintings,Bequest,3365.32944282372,Q2,1600-1800,0,1620.0
816629,European Paintings,Bequest,2930.58,Q2,1600-1800,1,1664.0
816630,European Paintings,Bequest,3483.87810717428,Q2,1600-1800,1,1684.0
817124,European Paintings,Gift,12510.0,Q4 (largest),1600-1800,1,1651.0
817303,Modern and Contemporary Art,Gift,8353.960000000001,Q3,1900-1950,0,1949.0
817504,European Paintings,Gift,4294.62,Q3,1800-1900,1,1805.0
817649,Modern and Contemporary Art,Gift,4424.4035591168,Q3,1900-1950,1,1908.0
818424,Asian Art,Gift,1068.0,Q2,Post-2000,0,2018.0
818842,Islamic Art,Purchase/Fund,52013.00824221,Q4 (largest),1800-1900,0,1900.0
819646,Asian Art,Gift,1898.0,Q2,1600-1800,0,1788.0
819647,Asian Art,Gift,1898.0,Q2,1600-1800,0,1788.0
819687,Asian Art,Gift,5194.2,Q3,1400-1600,1,1450.0
821719,Modern and Contemporary Art,Gift,33445.2297313369,Q4 (largest),1950-2000,0,1992.0
822083,European Paintings,Gift,6424.0,Q3,1400-1600,1,1545.0
822467,Islamic Art,Purchase/Fund,7434.0,Q3,1900-1950,0,1912.0
822850,Asian Art,Gift,217.74,Q1 (smallest),1800-1900,0,1815.0
822852,Asian Art,Purchase/Fund,675.69,Q1 (smallest),1800-1900,0,1868.0
823222,Modern and Contemporary Art,Gift,23550.047997696,Q4 (largest),Post-2000,0,2010.0
823225,Modern and Contemporary Art,Gift,22103.6722264864,Q4 (largest),Post-2000,0,2015.0
823227,Modern and Contemporary Art,Gift,27048.4397372553,Q4 (largest),Post-2000,0,2015.0
823228,Modern and Contemporary Art,Gift,10945.18360937964,Q4 (largest),Post-2000,0,2010.0
823229,Modern and Contemporary Art,Gift,7374.207946528801,Q3,Post-2000,0,2012.0
823230,Modern and Contemporary Art,Gift,11148.40942276464,Q4 (largest),Post-2000,0,2012.0
823278,Asian Art,Gift,442.86,Q1 (smallest),1800-1900,0,1805.0
823585,Asian Art,Bequest,29375.369999999995,Q4 (largest),1600-1800,0,1716.0
