object_id,object_id,title,artist_name,artist_nationality,artist_begin_date,artist_end_date,object_begin_date,object_end_date,medium,dimensions,department,culture,period,credit_line,accession_year,is_public_domain,is_highlight,height_cm,width_cm,gallery_number,is_on_display,tags
36175,36175,清  顧澐  漁舟晚泊  軸|Moored at the West Cliff,Gu Yun, ,1835      ,1896      ,1835,1896,Hanging scroll; ink on paper,31 5/8 x 17 in. (80.3 x 43.2 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,80.3,43.2,,0,
36176,36176,清  王禮  喜鶴玉蘭  軸|Magnolia and Mynahs,Wang Li,Chinese,1813      ,1879      ,1813,1879,Hanging scroll; ink and color on paper,67 x 17 7/8 in. (170.2 x 45.4 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,170.2,45.4,,0,
36176,36176,清  王禮  喜鶴玉蘭  軸|Magnolia and Mynahs,Wang Li,Chinese,1813      ,1879      ,1813,1879,Hanging scroll; ink and color on paper,67 x 17 7/8 in. (170.2 x 45.4 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,170.2,45.4,,0,
36177,36177,清  吳滔  山水  軸|Landscape,Wu Tao,Chinese,1840      ,1895      ,1840,1895,Hanging scroll; ink and color on paper,58 x 15 5/8 in. (147.3 x 39.7 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,147.3,39.7,,0,
36177,36177,清  吳滔  山水  軸|Landscape,Wu Tao,Chinese,1840      ,1895      ,1840,1895,Hanging scroll; ink and color on paper,58 x 15 5/8 in. (147.3 x 39.7 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,147.3,39.7,,0,
36178,36178,"清   朱偁   松鷹圖   軸|Hawk, pine, plum, and rock",Zhu Cheng,Chinese,1826      ,1900      ,1873,1873,Hanging scroll; ink and color on paper,63 3/4 x 18 1/4 in. (161.9 x 46.4 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,True,False,161.9,46.4,,0,Hawks
36178,36178,"清   朱偁   松鷹圖   軸|Hawk, pine, plum, and rock",Zhu Cheng,Chinese,1826      ,1900      ,1873,1873,Hanging scroll; ink and color on paper,63 3/4 x 18 1/4 in. (161.9 x 46.4 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,True,False,161.9,46.4,,0,Hawks
36179,36179,清  徐祥  小鳥水仙  扇面|Birds and Narcissus,Xu Xiang,Chinese,1850      ,1899      ,1883,1883,Folding fan mounted as an album leaf; ink and color on alum paper,7 1/4 x 21 in. (18.4 x 53.3 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,True,False,18.4,53.3,,0,Birds|Narcissus
36179,36179,清  徐祥  小鳥水仙  扇面|Birds and Narcissus,Xu Xiang,Chinese,1850      ,1899      ,1883,1883,Folding fan mounted as an album leaf; ink and color on alum paper,7 1/4 x 21 in. (18.4 x 53.3 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,True,False,18.4,53.3,,0,Birds|Narcissus
36180,36180,清  徐祥  山水  軸|Landscape,Xu Xiang,Chinese,1850      ,1899      ,1889,1889,Hanging scroll; ink and color on paper,47 1/8 x 19 1/4 in. (119.7 x 48.9 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,119.7,48.9,,0,
36180,36180,清  徐祥  山水  軸|Landscape,Xu Xiang,Chinese,1850      ,1899      ,1889,1889,Hanging scroll; ink and color on paper,47 1/8 x 19 1/4 in. (119.7 x 48.9 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,119.7,48.9,,0,
36181,36181,清  吳榖祥  山水  扇面|Landscape,Wu Guxiang,Chinese,1848      ,1903      ,1894,1894,Folding fan mounted as an album leaf; ink on gold paper,7 1/4 x 20 5/16 in. (18.4 x 51.6 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,True,False,18.4,51.6,,0,Landscapes|Boats
36181,36181,清  吳榖祥  山水  扇面|Landscape,Wu Guxiang,Chinese,1848      ,1903      ,1894,1894,Folding fan mounted as an album leaf; ink on gold paper,7 1/4 x 20 5/16 in. (18.4 x 51.6 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,True,False,18.4,51.6,,0,Landscapes|Boats
36182,36182,清  吳榖祥  聽泉圖  軸|Listening to the Stream,Wu Guxiang,Chinese,1848      ,1903      ,1900,1900,Hanging scroll; ink and color on paper,49 1/8 x 13 1/8 in. (124.8 x 33.3 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,124.8,33.3,,0,
36182,36182,清  吳榖祥  聽泉圖  軸|Listening to the Stream,Wu Guxiang,Chinese,1848      ,1903      ,1900,1900,Hanging scroll; ink and color on paper,49 1/8 x 13 1/8 in. (124.8 x 33.3 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,124.8,33.3,,0,
36183,36183,清  任預  山水  軸|Landscape,Ren Yu,Chinese,1853      ,1901      ,1900,1900,Hanging scroll; ink and color on paper,56 1/4 x 15 1/4 in. (142.9 x 38.7 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,142.9,38.7,,0,
36183,36183,清  任預  山水  軸|Landscape,Ren Yu,Chinese,1853      ,1901      ,1900,1900,Hanging scroll; ink and color on paper,56 1/4 x 15 1/4 in. (142.9 x 38.7 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,142.9,38.7,,0,
36184,36184,清　居廉　花卉蟲草　冊頁　八開|Insects and Flowers,Ju Lian,Chinese,1828      ,1904      ,1865,1865,Album of eight leaves; ink and color on paper,"Image (each): 12 3/4 × 14 1/8 in. (32.4 × 35.9 cm)
Mat (each): 18 × 19 3/8 in. (45.7 × 49.2 cm)",Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,True,False,,,,0,Insects|Flowers
36184,36184,清　居廉　花卉蟲草　冊頁　八開|Insects and Flowers,Ju Lian,Chinese,1828      ,1904      ,1865,1865,Album of eight leaves; ink and color on paper,"Image (each): 12 3/4 × 14 1/8 in. (32.4 × 35.9 cm)
Mat (each): 18 × 19 3/8 in. (45.7 × 49.2 cm)",Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,True,False,,,,0,Insects|Flowers
36185,36185,清  翁同龢  水墨山水  軸|Landscape,Weng Tonghe,Chinese,1830      ,1904      ,1901,1901,Hanging scroll; ink on paper,34 3/8 x 15 3/4 in. (87.3 x 40 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,87.3,40.0,,0,
36185,36185,清  翁同龢  水墨山水  軸|Landscape,Weng Tonghe,Chinese,1830      ,1904      ,1901,1901,Hanging scroll; ink on paper,34 3/8 x 15 3/4 in. (87.3 x 40 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,87.3,40.0,,0,
36186,36186,清  松年  山水  手卷|Landscape,Song Nian,Chinese,1800      ,1899      ,1898,1898,Handscroll in six sections; ink and color on paper,"Image: 13 3/8 x 107 7/8 in. (34 x 274 cm)
Overall with mounting: 13 5/8 x 298 3/4 in. (34.6 x 758.8 cm)",Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,True,False,,,,0,Mountains|Landscapes
36186,36186,清  松年  山水  手卷|Landscape,Song Nian,Chinese,1800      ,1899      ,1898,1898,Handscroll in six sections; ink and color on paper,"Image: 13 3/8 x 107 7/8 in. (34 x 274 cm)
Overall with mounting: 13 5/8 x 298 3/4 in. (34.6 x 758.8 cm)",Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,True,False,,,,0,Mountains|Landscapes
36187,36187,清  沙馥  松鼠葡萄  扇面|Squirrel and Grapes,Sha Fu,Chinese,1831      ,1906      ,1894,1894,Folding fan mounted as an album leaf; ink and color on alum paper,6 5/8 x 19 3/4 in. (16.8 x 50.2 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,True,False,16.8,50.2,,0,Grapes|Squirrels|Leaves
36187,36187,清  沙馥  松鼠葡萄  扇面|Squirrel and Grapes,Sha Fu,Chinese,1831      ,1906      ,1894,1894,Folding fan mounted as an album leaf; ink and color on alum paper,6 5/8 x 19 3/4 in. (16.8 x 50.2 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,True,False,16.8,50.2,,0,Grapes|Squirrels|Leaves
36188,36188,近代  吳石僊  春江煙雨  扇面|Misty Rain on the River in Spring,Wu Shixian,Chinese,          ,1916      ,1816,1916,Folding fan mounted as an album leaf; ink on gold-flecked paper,7 1/8 x 20 1/4 in. (18.1 x 51.4 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,True,False,18.1,51.4,,0,Rivers|Landscapes
36188,36188,近代  吳石僊  春江煙雨  扇面|Misty Rain on the River in Spring,Wu Shixian,Chinese,          ,1916      ,1816,1916,Folding fan mounted as an album leaf; ink on gold-flecked paper,7 1/8 x 20 1/4 in. (18.1 x 51.4 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,True,False,18.1,51.4,,0,Rivers|Landscapes
36189,36189,近代  吳石僊  寒山雨意  軸|Rain and Clouds in Mountains,Wu Shixian,Chinese,          ,1916      ,1903,1903,Hanging scroll; ink and color on paper,13 7/8 x 18 7/8 in. (35.2 x 47.9 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,35.2,47.9,,0,
36189,36189,近代  吳石僊  寒山雨意  軸|Rain and Clouds in Mountains,Wu Shixian,Chinese,          ,1916      ,1903,1903,Hanging scroll; ink and color on paper,13 7/8 x 18 7/8 in. (35.2 x 47.9 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,35.2,47.9,,0,
36190,36190,清  蒲華  秋山讀書圖  軸|Reading in the Autumn Mountains,Pu Hua,Chinese,1834      ,1911      ,1907,1907,Hanging scroll; ink and color on paper,56 3/4 x 30 1/2 in. (144.1 x 77.5 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,144.1,77.5,,0,Mountains|Landscapes
36190,36190,清  蒲華  秋山讀書圖  軸|Reading in the Autumn Mountains,Pu Hua,Chinese,1834      ,1911      ,1907,1907,Hanging scroll; ink and color on paper,56 3/4 x 30 1/2 in. (144.1 x 77.5 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,144.1,77.5,,0,Mountains|Landscapes
36191,36191,清  張上龢  山水  軸|Landscape,Zhang Shanghe,Chinese,1839      ,1916      ,1839,1916,Hanging scroll; ink on paper,51 3/4 x 16 1/2 in. (131.4 x 41.9 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,True,False,131.4,41.9,,0,Mountains|Landscapes
36191,36191,清  張上龢  山水  軸|Landscape,Zhang Shanghe,Chinese,1839      ,1916      ,1839,1916,Hanging scroll; ink on paper,51 3/4 x 16 1/2 in. (131.4 x 41.9 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,True,False,131.4,41.9,,0,Mountains|Landscapes
36192,36192,近代  姜筠  山水  軸|Landscape,Jiang Yun,Chinese,1847      ,1919      ,1888,1888,Hanging scroll; ink on paper,60 3/8 x 18 3/8 in. (153.4 x 46.7 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,153.4,46.7,,0,
36192,36192,近代  姜筠  山水  軸|Landscape,Jiang Yun,Chinese,1847      ,1919      ,1888,1888,Hanging scroll; ink on paper,60 3/8 x 18 3/8 in. (153.4 x 46.7 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,153.4,46.7,,0,
36193,36193,近代  黃山壽  仙女圖  軸|An Immortal Lady,Huang Shanshou,Chinese,1855      ,1919      ,1882,1882,Hanging scroll; ink and color on paper,36 7/8 x 17 1/4 in. (93.7 x 43.8 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,93.7,43.8,,0,
36193,36193,近代  黃山壽  仙女圖  軸|An Immortal Lady,Huang Shanshou,Chinese,1855      ,1919      ,1882,1882,Hanging scroll; ink and color on paper,36 7/8 x 17 1/4 in. (93.7 x 43.8 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,93.7,43.8,,0,
36194,36194,近代  倪田  橋頭隱士  扇面|Scholar on the Bridge,Ni Tian,Chinese,1855      ,1919      ,1901,1901,Folding fan mounted as an album leaf; ink and color on alum paper,6 3/8 x 19 5/8 in. (16.2 x 49.8 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,16.2,49.8,,0,Bridges|Men
36194,36194,近代  倪田  橋頭隱士  扇面|Scholar on the Bridge,Ni Tian,Chinese,1855      ,1919      ,1901,1901,Folding fan mounted as an album leaf; ink and color on alum paper,6 3/8 x 19 5/8 in. (16.2 x 49.8 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,16.2,49.8,,0,Bridges|Men
36195,36195,近代  陸恢  山水  扇面|Landscape,Lu Hui,Chinese,1851      ,1920      ,1912,1912,Folding fan mounted as an album leaf; ink and color on alum paper,6 1/4 x 20 in. (15.9 x 50.8 cm),Asian Art,China,,"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,15.9,50.8,,0,Hills|Landscapes
36195,36195,近代  陸恢  山水  扇面|Landscape,Lu Hui,Chinese,1851      ,1920      ,1912,1912,Folding fan mounted as an album leaf; ink and color on alum paper,6 1/4 x 20 in. (15.9 x 50.8 cm),Asian Art,China,,"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,15.9,50.8,,0,Hills|Landscapes
36196,36196,近代  陸恢  山水人物  扇面|Landscape,Lu Hui,Chinese,1851      ,1920      ,1910,1910,Folding fan mounted as an album leaf; ink and color on alum paper,6 1/2 x 19 15/16 in. (16.5 x 50.6 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,16.5,50.6,,0,Landscapes|Pavilions
36196,36196,近代  陸恢  山水人物  扇面|Landscape,Lu Hui,Chinese,1851      ,1920      ,1910,1910,Folding fan mounted as an album leaf; ink and color on alum paper,6 1/2 x 19 15/16 in. (16.5 x 50.6 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,16.5,50.6,,0,Landscapes|Pavilions
36197,36197,近代  陸恢  樵隱圖  軸|Reclusive Wood-cutter,Lu Hui,Chinese,1851      ,1920      ,1910,1910,Hanging scroll; ink and color on paper,52 1/2 x 13 1/4 in. (133.3 x 33.7 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,133.3,33.7,,0,
36197,36197,近代  陸恢  樵隱圖  軸|Reclusive Wood-cutter,Lu Hui,Chinese,1851      ,1920      ,1910,1910,Hanging scroll; ink and color on paper,52 1/2 x 13 1/4 in. (133.3 x 33.7 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,133.3,33.7,,0,
36198,36198,近代  陸恢  山水  軸|Landscape,Lu Hui,Chinese,1851      ,1920      ,1894,1894,Hanging scroll; ink and color on paper,66 1/2 x 16 1/2 in. (168.9 x 41.9 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,168.9,41.9,,0,Landscapes|Plants
36198,36198,近代  陸恢  山水  軸|Landscape,Lu Hui,Chinese,1851      ,1920      ,1894,1894,Hanging scroll; ink and color on paper,66 1/2 x 16 1/2 in. (168.9 x 41.9 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,168.9,41.9,,0,Landscapes|Plants
36199,36199,"近代  李瑞清  松梅黃石圖  軸|Pine, Plum and Yellow Stone",Li Ruiqing,Chinese,1867      ,1920      ,1867,1920,Hanging scroll; ink and color on paper,52 3/8 x 12 3/8 in. (133 x 31.4 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,133.0,31.4,,0,
36199,36199,"近代  李瑞清  松梅黃石圖  軸|Pine, Plum and Yellow Stone",Li Ruiqing,Chinese,1867      ,1920      ,1867,1920,Hanging scroll; ink and color on paper,52 3/8 x 12 3/8 in. (133 x 31.4 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,133.0,31.4,,0,
36200,36200,清/現代　伍德彜　山水圖　軸|Landscape,Wu Deyi,Chinese,          ,1920      ,1900,1920,Hanging scroll; ink and color on paper,18 1/4 x 15 5/8 in. (46.4 x 39.7 cm),Asian Art,China,,"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,46.4,39.7,,0,
36200,36200,清/現代　伍德彜　山水圖　軸|Landscape,Wu Deyi,Chinese,          ,1920      ,1900,1920,Hanging scroll; ink and color on paper,18 1/4 x 15 5/8 in. (46.4 x 39.7 cm),Asian Art,China,,"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,46.4,39.7,,0,
36201,36201,清/現代　王振聲　友梅圖　摺扇|Still-life with Plum,Wang Zhensheng,Chinese,1842      ,1922      ,1900,1922,Folding fan mounted as an album leaf; ink and color on alum paper,6 1/8 x 19 in. (15.6 x 48.3 cm),Asian Art,China,,"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,15.6,48.3,,0,Still Life
36201,36201,清/現代　王振聲　友梅圖　摺扇|Still-life with Plum,Wang Zhensheng,Chinese,1842      ,1922      ,1900,1922,Folding fan mounted as an album leaf; ink and color on alum paper,6 1/8 x 19 in. (15.6 x 48.3 cm),Asian Art,China,,"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,15.6,48.3,,0,Still Life
36202,36202,清/現代　陳衡恪　紅梅圖　冊頁|Plum,Chen Hengke,Chinese,1876      ,1923      ,1900,1923,Album leaf; ink and color on paper,11 x 17 1/4 in. (27.9 x 43.8 cm),Asian Art,China,,"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,27.9,43.8,,0,Flowers
36202,36202,清/現代　陳衡恪　紅梅圖　冊頁|Plum,Chen Hengke,Chinese,1876      ,1923      ,1900,1923,Album leaf; ink and color on paper,11 x 17 1/4 in. (27.9 x 43.8 cm),Asian Art,China,,"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,27.9,43.8,,0,Flowers
36203,36203,現代   陳衡恪    養壽圖   軸|Cultivating Longevity,Chen Hengke,Chinese,1876      ,1923      ,1923,1923,Hanging scroll; ink on paper,50 x 11 3/4 in. (127 x 29.8 cm),Asian Art,China,Qing dynasty (1644–1911) or Republic period (1912–49),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",1986,False,False,127.0,29.8,,0,
